 Time Step, Mean Dist, StdDev Mean Dist, Mean Cluster Size, Mean SD Est, StdDev Mean SD Est,
4529,23.458803,1.5384588,2.3333333,1.2114197,0.058254898,
4530,24.28399,1.5317906,2.3333333,1.2608025,0.013888879,
4531,24.962015,1.5879216,2.3333333,1.1975309,0.04237012,
4532,24.317146,0.98734325,2.2222223,1.1697531,0.003086408,
4533,23.882881,1.1526139,2.25,1.1909722,0.003472209,
4534,24.897903,1.207975,2.25,1.1909722,0.003472209,
4535,24.863329,1.4777261,2.2857144,1.218254,0.003968239,
4536,27.138512,1.405035,2.25,1.1909722,0.003472209,
4537,27.026735,1.7199603,2.2857144,1.1378968,0.082065895,
4538,32.67878,6.773189,2.5714285,1.1646825,0.12540677,
4539,31.475233,5.6880994,2.4285715,1.2142857,0.08417938,
4540,34.288555,9.133828,2.5714285,1.2142857,0.10101525,
4541,34.570705,9.194491,2.5714285,1.2142857,0.10101525,
4542,32.747944,5.1532745,2.375,1.1666666,0.05892556,
4543,32.59629,5.4305196,2.375,1.1666666,0.05892556,
4544,30.242382,3.6064227,2.25,1.1458333,0.02946278,
4545,29.925638,3.6681516,2.25,1.1458333,0.02946278,
4546,29.533867,3.6871555,2.25,1.1458333,0.02946278,
4547,28.213718,4.1708674,2.2857144,1.047619,0.067343496,
4548,28.635242,3.6552644,2.25,1.0416666,0.05892556,
4549,28.124382,3.6266916,2.25,1.0416666,0.05892556,
4550,27.528194,3.5956578,2.25,1.0416666,0.05892556,
4551,27.742153,3.1604795,2.2222223,1.037037,0.05237828,
4552,26.911543,0.41679218,2.090909,1.0151515,0.021427477,
4553,25.107727,3.24E-06,2,1,0,
4554,24.227186,2.02E-06,2,1,0,
4555,23.544195,3.97E-06,2,1,0,
4556,23.069252,4.47E-06,2,1,0,
4557,23.544352,5.88E-06,2,1,0,
4558,25.044117,0.976796,2.1818182,1.0284091,0.029523592,
4559,24.423302,0.9887339,2.1818182,1.0340909,0.03409091,
4560,23.78011,1.0206002,2.1818182,1.0340909,0.03409091,
4561,23.622253,1.0584526,2.1818182,1.0340909,0.03409091,
4562,22.196173,1.2187588,2.2,1.0375,0.0375,
4563,21.997623,1.248295,2.2,1.0375,0.0375,
4564,20.579166,1.9238799,2.1,1.025,0.035355337,
4565,22.518461,3.3086548,2.2,1.025,0.035355337,
4566,22.177637,3.2067807,2.2,1.0333333,0.04714045,
4567,20.49389,3.3737588,2.2222223,1.037037,0.05237828,
4568,20.604193,3.0755048,2.2222223,1.037037,0.05237828,
4569,21.341856,2.6923726,2.2222223,1.037037,0.05237828,
4570,21.926846,2.332867,2.2222223,1.1018518,0.0488696,
4571,22.978062,1.9827524,2.2222223,1.1296296,0.02618914,
4572,23.915115,1.769153,2.2222223,1.1296296,0.02618914,
4573,24.79255,1.675327,2.2222223,1.1296296,0.02618914,
4574,24.011091,0.6585374,2.1111112,1.1111112,0,
4575,26.098724,0.79188025,2.1,1.1,0,
4576,26.986374,0.98465425,2.1,1.025,0.035355337,
4577,29.752588,2.4609396,2.2,1.03125,0.032475952,
4578,30.266958,2.6387596,2.2222223,1.0416666,0.041666668,
4579,34.940075,6.834201,2.5714285,1.0982143,0.09996564,
4580,35.55468,6.789907,2.5714285,1.1071428,0.10714286,
4581,33.2841,5.4771056,2.375,1.0677083,0.076337785,
4582,36.310123,7.249018,2.5714285,1.0892857,0.10407906,
4583,36.033092,7.9300485,2.6666667,1.2152778,0.1358044,
4584,35.67784,7.5280213,2.6666667,1.2569444,0.101783715,
4585,35.26029,7.2600074,2.6666667,1.2569444,0.101783715,
4586,37.195557,11.8704195,2.8333333,1.2847222,0.14106742,
4587,36.72927,11.677994,2.8333333,1.2847222,0.14106742,
4588,33.7734,9.800522,2.6666667,1.2638888,0.13749297,
4589,31.051805,4.723004,2.5,1.3333334,0.058925565,
4590,28.731817,2.1828172,2.3333333,1.3333334,0,
4591,28.519012,2.2913227,2.3333333,1.3333334,0,
4592,27.362686,2.9650311,2.4,1.4,0,
4593,30.652002,6.934593,2.6,1.3680556,0.09863068,
4594,29.55404,8.615281,2.75,1.4756944,0.13107352,
4595,29.447632,8.536434,2.75,1.4756944,0.13107352,
4596,29.301872,8.482848,2.75,1.4756944,0.13107352,
4597,34.821175,10.540709,3.25,1.454861,0.14751837,
4598,34.694344,10.285682,3.25,1.4270834,0.13700986,
4599,34.27823,10.110985,3.25,1.3958334,0.10622957,
4600,34.39527,9.687534,3.25,1.3958334,0.10622957,
4601,34.294235,7.719205,3,1.386111,0.09200275,
4602,31.892235,9.250838,2.6666667,1.4166666,0.117851116,
4603,31.278467,7.3818374,2.5714285,1.3333333,0.067343496,
4604,30.245022,6.8827224,2.5714285,1.3333333,0.067343496,
4605,29.17333,6.3675966,2.5714285,1.3333333,0.067343496,
4606,28.124258,5.77984,2.5714285,1.3333333,0.067343496,
4607,28.85956,9.752374,2.7142856,1.345238,0.08417938,
4608,25.957136,4.6851535,2.5714285,1.3333333,0.067343496,
4609,25.025354,4.1896276,2.5714285,1.3333333,0.067343496,
4610,24.272114,3.680243,2.5714285,1.4404762,0.050507627,
4611,23.666151,3.288273,2.5714285,1.5476191,0.016835876,
4612,23.417389,3.050352,2.5714285,1.5714285,0,
4613,57.118023,18.91217,3.6,1.4364197,0.037047315,
4614,53.29175,15.832263,3.3333333,1.3724279,0.033888195,
4615,52.762695,15.981949,3.3333333,1.2613169,0.11245561,
4616,56.953995,18.1049,3.5,1.2196501,0.17362492,
4617,56.53604,18.27964,3.5,1.2150205,0.17639063,
4618,56.22539,18.38585,3.5,1.2150205,0.17639063,
4619,52.690968,15.829994,3.2857144,1.300926,0.15027675,
4620,50.03255,14.0182495,3.125,1.296875,0.12606297,
4621,49.50489,14.221558,3.125,1.296875,0.12606297,
4622,62.270214,19.894817,5,1.355382,0.15229872,
4623,56.751476,16.378092,4.5,1.2990451,0.1223824,
4624,54.93787,18.578587,3.5714285,1.3669531,0.21125093,
4625,59.06305,18.975834,5,1.3639758,0.16311201,
4626,58.610096,18.688095,5,1.3809028,0.17684181,
4627,32.440056,8.774559,3.2857144,1.4454365,0.19332175,
4628,31.25668,9.941551,3.2857144,1.6039683,0.18052258,
4629,31.342215,9.898127,3.2857144,1.6170635,0.17811425,
4630,31.911028,9.921622,3.2857144,1.6440476,0.19392183,
4631,30.431322,6.3374844,3,1.5694444,0.13289493,
4632,33.97481,8.703646,3.25,1.5538194,0.14217898,
4633,40.070152,12.644621,3.857143,1.6753118,0.2201794,
4634,40.06676,12.80619,3.857143,1.6989795,0.23929824,
4635,40.12814,12.915416,3.857143,1.7434807,0.23823285,
4636,37.580868,11.481779,3.7142856,1.7307256,0.23804496,
4637,37.377613,11.491366,3.7142856,1.7188208,0.22120908,
4638,37.426308,11.437581,3.7142856,1.6438209,0.3256761,
4639,33.096645,9.392164,3.4285715,1.4982994,0.3234804,
4640,33.33224,9.218008,3.4285715,1.5028344,0.3276697,
4641,29.12969,6.3357773,3.142857,1.6020172,0.25208396,
4642,29.173065,6.0116434,3.142857,1.6205357,0.2305529,
4643,28.010277,6.6170135,3.3333333,1.7239584,0.2689784,
4644,27.904543,6.135901,3.3333333,1.7667824,0.28734624,
4645,28.01568,5.839155,3.3333333,1.8057485,0.30622253,
4646,28.021097,5.7116494,3.3333333,1.7780093,0.29469398,
4647,29.65328,8.260135,3.5,1.7239584,0.2986358,
4648,31.379934,6.7601137,3.2857144,1.610119,0.25721958,
4649,53.253826,23.861532,4,1.5856482,0.3198646,
4650,53.628635,23.850012,4,1.59375,0.32042733,
4651,34.53535,7.3945136,3.4285715,1.5255007,0.24121056,
4652,35.168385,6.3604264,3.25,1.4079034,0.16901691,
4653,35.344215,6.3768578,3.25,1.4079034,0.16901691,
4654,36.37467,9.333591,3.25,1.3126808,0.21898639,
4655,36.076973,9.470653,3.25,1.277199,0.19738105,
4656,35.811256,9.600452,3.25,1.2472512,0.18177912,
4657,32.668156,5.28188,3.125,1.2426835,0.13294053,
4658,33.40065,6.4286394,3.25,1.2564019,0.14452843,
4659,30.368008,5.7768145,2.8888888,1.2821503,0.13398494,
4660,32.535812,7.510789,3,1.2989969,0.14916806,
4661,32.53529,6.62317,2.9,1.2774305,0.14603636,
4662,32.085663,6.497963,2.9,1.2774305,0.14603636,
4663,28.548805,5.0684757,2.6363637,1.2774621,0.121676184,
4664,28.99372,3.8194497,2.9,1.2293981,0.109571755,
4665,31.571102,6.4747677,3.2222223,1.2317386,0.20009774,
4666,31.372824,6.721221,3.2222223,1.2344822,0.18404086,
4667,31.141113,6.9293857,3.2222223,1.215192,0.19554575,
4668,29.806448,7.401628,2.9,1.2180555,0.17282012,
4669,30.025517,7.4684114,2.9,1.2763889,0.16966233,
4670,34.08408,9.931346,3.2222223,1.3527778,0.18451516,
4671,32.412174,9.064449,3.1111112,1.3444445,0.1888182,
4672,40.73505,22.027164,3.625,1.2086805,0.22232795,
4673,34.196575,9.797493,3.1111112,1.3166667,0.16584855,
4674,41.069904,16.210653,4.142857,1.227166,0.2625539,
4675,44.37457,26.66618,4,1.2577711,0.30626735,
4676,44.080242,25.777304,3.5,1.2067709,0.2397762,
4677,34.9182,11.195402,3.4285715,1.2162697,0.24741103,
4678,39.224365,17.338787,3.4285715,1.2050264,0.21959162,
4679,39.687355,17.269472,3.4285715,1.239969,0.24023794,
4680,40.33979,17.207636,3.4285715,1.2161596,0.24825749,
4681,46.330357,20.48086,4,1.2561728,0.28112614,
4682,46.59201,20.63178,4,1.3132716,0.30138668,
4683,35.272575,11.66027,3.142857,1.4404762,0.2121789,
4684,35.291443,13.73198,3.3333333,1.3981482,0.31539086,
4685,32.968296,11.752457,3.1666667,1.3912038,0.27654842,
4686,29.67254,10.255727,3,1.3564816,0.2533321,
4687,26.381693,7.5266232,2.8333333,1.4837962,0.1463079,
4688,28.121546,9.857998,3,1.5254631,0.1463079,
4689,25.22252,7.5790467,2.8333333,1.5115741,0.12666605,
4690,26.134758,9.473618,3,1.4925925,0.14859003,
4691,27.105486,7.5698786,2.857143,1.4285715,0.13126175,
4692,27.328907,7.2527084,2.857143,1.4285715,0.13126175,
4693,26.729534,6.381483,2.625,1.390625,0.09875515,
4694,26.438665,6.054654,2.625,1.3836806,0.09499954,
4695,26.177876,5.690521,2.625,1.3836806,0.09499954,
4696,30.788141,5.3727503,3,1.3234128,0.11644039,
4697,30.332478,5.292985,3,1.3353175,0.12149699,
4698,30.735325,4.6153936,2.875,1.2934028,0.10630987,
4699,31.113462,4.7686973,2.875,1.2934028,0.10630987,
4700,28.06833,5.5483394,2.6666667,1.2669753,0.10473601,
4701,28.567501,4.7723207,2.6,1.2847222,0.054332994,
4702,28.212738,4.5798106,2.6,1.236111,0.09175122,
4703,26.45988,3.803553,2.5,1.2027777,0.04461077,
4704,25.928295,3.5260513,2.5,1.2027777,0.04461077,
4705,27.508633,4.0500846,2.6,1.2777778,0.065023184,
4706,26.93489,3.7499642,2.6,1.3027778,0.04461077,
4707,27.0083,3.5273933,2.6,1.3027778,0.04461077,
4708,26.79634,3.3827755,2.6,1.3027778,0.04461077,
4709,26.632446,3.2733734,2.6,1.3027778,0.04461077,
4710,22.639414,3.037686,2.4444444,1.3086419,0.04237012,
4711,22.651999,2.9157457,2.4444444,1.3734567,0.01618098,
4712,22.567535,2.6873708,2.4444444,1.3919753,0.003086408,
4713,21.208523,2.710363,2.5,1.4409722,0.003472209,
4714,25.30651,5.1796813,2.5555556,1.4104939,0.029275546,
4715,25.473751,5.0113444,2.5555556,1.4104939,0.029275546,
4716,26.117386,4.9239407,2.5555556,1.4104939,0.029275546,
4717,26.83687,4.5323133,2.5555556,1.2893518,0.07578239,
4718,27.669281,4.360398,2.5555556,1.2824073,0.067855805,
4719,29.108225,3.8257873,2.5,1.2541666,0.061070226,
4720,28.873068,3.188058,2.5555556,1.2731482,0.05476124,
4721,38.56714,12.793153,3.4285715,1.3678571,0.16582303,
4722,38.611782,13.0265045,3.4285715,1.3880951,0.17281273,
4723,35.572742,11.718053,3.2857144,1.3789682,0.17684105,
4724,30.561146,7.3713555,2.875,1.3133681,0.15741356,
4725,29.303234,7.276615,2.75,1.2239583,0.12715356,
4726,28.5976,8.194512,2.857143,1.2440475,0.12848248,
4727,31.297916,10.802587,3,1.2222222,0.2014649,
4728,31.670044,9.290674,2.875,1.2013888,0.17795892,
4729,31.459682,9.193799,2.875,1.2743056,0.17401166,
4730,28.499289,6.8106565,2.625,1.2847222,0.11241176,
4731,50.857746,26.138325,3,1.2909722,0.18741176,
4732,51.059753,26.227987,3,1.2138889,0.25186294,
4733,49.74379,26.843008,3.125,1.2034721,0.23713155,
4734,51.725487,26.425522,3,1.1982639,0.24918212,
4735,51.72222,25.966059,3,1.3197916,0.17450322,
4736,49.669228,24.320896,2.875,1.3493055,0.113460615,
4737,49.94738,23.969633,2.875,1.3493055,0.113460615,
4738,47.64141,21.251081,2.75,1.3284721,0.08399783,
4739,47.395477,21.141054,2.75,1.3284721,0.08399783,
4740,25.183298,1.814615,2.3333333,1.2808642,0.003086408,
4741,25.202902,1.8152966,2.3333333,1.3148148,0.020473002,
4742,23.497095,2.75955,2.375,1.2604166,0.014731391,
4743,23.197508,2.817285,2.375,1.2708334,0.02946278,
4744,23.146313,3.0190206,2.375,1.232639,0.05567748,
4745,23.39484,3.3210046,2.375,1.2118056,0.03293499,
4746,22.462046,4.120232,2.4285715,1.1607143,0.11286303,
4747,26.22055,5.978379,2.8333333,1.2171296,0.1497433,
4748,27.31724,6.4076533,2.8333333,1.2337962,0.15710402,
4749,29.632404,5.856141,2.7142856,1.2003968,0.13466059,
4750,27.38909,4.9490314,2.6666667,1.2777778,0.08936352,
4751,28.119461,5.145979,2.6666667,1.25,0.06972167,
4752,29.653788,4.641514,2.5714285,1.2142857,0.05976143,
4753,30.844812,4.3181534,2.5,1.1875,0.05229125,
4754,32.781532,6.74025,2.7142856,1.1924603,0.13274387,
4755,32.7074,6.765729,2.7142856,1.2003968,0.13466059,
4756,32.7868,5.947138,2.625,1.1753472,0.11782801,
4757,34.600773,8.004998,2.857143,1.1309524,0.10972607,
4758,34.13475,7.6895533,2.857143,1.1369048,0.11427404,
4759,35.97624,9.251754,2.875,1.1302084,0.11472118,
4760,35.627922,8.911891,2.875,1.140625,0.12945257,
4761,33.75823,8.166649,2.75,1.1302083,0.12862903,
4762,35.9632,10.605299,3,1.172619,0.18067636,
4763,35.267548,10.439972,3,1.2212301,0.18898775,
4764,34.500214,8.063732,2.7777777,1.1929013,0.1571143,
4765,47.938633,19.944832,2.7777777,1.1540124,0.18841097,
4766,57.78875,34.018974,3.25,1.1166667,0.20474571,
4767,41.90687,21.329617,3,1.1328125,0.15549065,
4768,41.569225,21.035332,3,1.1575521,0.15128173,
4769,41.145233,20.760336,3,1.2630209,0.14019579,
4770,40.800404,20.524643,3,1.2734375,0.1254644,
4771,40.3343,20.349314,3,1.2994791,0.110733,
4772,39.998177,20.237663,3,1.3046875,0.08377973,
4773,40.258026,23.024296,3.142857,1.3482143,0.09574826,
4774,39.73211,23.111444,3.142857,1.3482143,0.09574826,
4775,39.505116,23.106627,3.142857,1.3482143,0.09574826,
4776,39.560658,23.153732,3.142857,1.3482143,0.09574826,
4777,41.47144,20.576944,2.875,1.267361,0.15301195,
4778,26.93394,4.811928,2.625,1.2847222,0.11241176,
4779,26.299105,5.3741674,2.7142856,1.3253968,0.12847058,
4780,28.571554,7.414761,2.857143,1.3194444,0.13513301,
4781,29.362553,7.2824163,2.857143,1.3257936,0.14118682,
4782,30.391386,7.4210525,2.625,1.2769097,0.1061317,
4783,35.28979,9.828261,3.142857,1.4384921,0.17399716,
4784,32.966743,7.987354,3,1.3551588,0.13560176,
4785,34.084763,7.560227,3,1.279762,0.11427404,
4786,31.442595,6.3786807,2.625,1.2239583,0.120531954,
4787,26.486004,4.0109735,2.3333333,1.0648148,0.09166198,
4788,24.61213,3.15455,2.2222223,1.037037,0.05237828,
4789,26.177698,5.466979,2.3333333,1.0555556,0.078567415,
4790,25.732946,5.4798822,2.3333333,1.0555556,0.078567415,
4791,23.895988,3.2687545,2.2222223,1.037037,0.05237828,
4792,22.381023,3.7697911,2.25,1.0416666,0.05892556,
4793,22.083315,3.8491378,2.25,1.0416666,0.05892556,
4794,21.236305,1.8713862,2.25,1.0902778,0.056895725,
4795,21.708818,3.4024398,2.375,1.0923611,0.07593298,
4796,21.299053,3.2875466,2.375,1.1041666,0.08539125,
4797,21.169819,3.1297972,2.375,1.1597222,0.0807469,
4798,25.339687,4.2912946,2.4444444,1.1654321,0.10071451,
4799,23.924133,4.7478695,2.5,1.1861111,0.113303825,
4800,23.589378,4.731981,2.5,1.1861111,0.113303825,
4801,23.530472,4.750221,2.5,1.1861111,0.113303825,
4802,24.90097,4.286136,2.4444444,1.1654321,0.10071451,
4803,25.313042,4.308558,2.4444444,1.1942902,0.11743499,
4804,23.337734,1.9924704,2.3333333,1.1898149,0.09607643,
4805,23.616081,1.9043819,2.3333333,1.1898149,0.09607643,
4806,24.105188,1.8177013,2.3333333,1.1898149,0.09607643,
4807,24.666105,1.7742203,2.3333333,1.1898149,0.09607643,
4808,46.370758,20.496744,2.75,1.2197917,0.18308598,
4809,47.261723,20.653358,2.875,1.1878471,0.20695615,
4810,27.287367,4.505067,2.625,1.2190393,0.17840417,
4811,27.279467,4.454585,2.625,1.1782408,0.1469496,
4812,28.08784,3.9356668,2.5555556,1.1502059,0.12146351,
4813,28.711124,3.5228,2.5,1.1351852,0.10931716,
4814,28.89563,3.491346,2.5,1.1351852,0.10931716,
4815,30.845108,5.6940856,2.7,1.075,0.11464576,
4816,30.95704,5.695357,2.7,1.0583333,0.09763851,
4817,30.837711,6.3180695,2.7777777,1.0648148,0.10848723,
4818,31.139631,6.2635202,2.7777777,1.0648148,0.10848723,
4819,29.459019,5.2245913,2.75,1.124628,0.0986772,
4820,29.640026,4.982516,2.75,1.1458333,0.10957153,
4821,29.84079,4.7729497,2.75,1.1458333,0.10957153,
4822,30.372395,4.59618,2.75,1.1458333,0.10957153,
4823,30.925714,4.480521,2.75,1.1458333,0.10957153,
4824,31.505304,4.391883,2.75,1.1458333,0.10957153,
4825,32.20823,4.3054214,2.75,1.1458333,0.10957153,
4826,33.75768,3.4703627,2.75,1.175,0.1203408,
4827,34.13066,3.5949085,2.75,1.1680555,0.120013684,
4828,34.42827,3.6560347,2.75,1.1680555,0.120013684,
4829,34.444225,3.6905398,2.75,1.1680555,0.120013684,
4830,33.421654,2.2117324,2.625,1.2753472,0.09152586,
4831,33.03987,2.3717446,2.7142856,1.3563491,0.07483907,
4832,32.24532,2.5520961,2.8333333,1.4157406,0.08731225,
4833,32.201694,2.3458545,2.8333333,1.4666666,0.113392144,
4834,35.00577,7.2579527,3.2,1.61,0.1227894,
4835,34.531303,7.7848616,3.2,1.6266667,0.14635961,
4836,34.11504,8.294825,3.2,1.7844445,0.07884121,
4837,33.595894,8.834496,3.2,1.8083332,0.069501124,
4838,35.07827,9.672144,3.4,1.8805555,0.123041295,
4839,34.753906,9.425059,3.4,1.9222221,0.12705396,
4840,31.14914,3.7173772,3.2,1.888889,0.07991351,
4841,30.598804,3.7436821,3.2,1.9055555,0.10348375,
4842,29.835445,3.95051,3.2,1.9316666,0.07882903,
4843,29.373936,4.4795895,3.2,1.8247223,0.08391218,
4844,29.71289,4.085211,3,1.6194444,0.055950373,
4845,29.916348,3.8873804,2.857143,1.5238094,0.033671748,
4846,29.50105,4.340859,2.857143,1.4563493,0.037639987,
4847,29.796894,4.1809416,2.75,1.3993056,0.03293499,
4848,30.079948,4.593286,2.75,1.3993056,0.03293499,
4849,30.142311,4.9777327,2.75,1.2930555,0.10582189,
4850,30.38598,5.3880377,2.75,1.2743056,0.08522624,
4851,27.88777,3.6513414,2.625,1.2534722,0.05576346,
4852,27.060854,4.4329753,2.7142856,1.2172619,0.14493458,
4853,27.089748,4.7324686,2.7142856,1.2003968,0.13466059,
4854,30.385702,7.2120442,2.857143,1.2123015,0.15149646,
4855,30.276556,7.5584464,2.857143,1.2242063,0.16833234,
4856,29.247297,6.914998,2.7142856,1.2529762,0.13110626,
4857,29.219122,6.9578424,2.7142856,1.3392857,0.10407906,
4858,29.145834,6.7847733,2.7142856,1.2678572,0.15458667,
4859,29.227188,7.040748,2.7142856,1.2440475,0.12091493,
4860,29.6932,6.1740327,2.625,1.2135416,0.10580056,
4861,26.133898,3.7500486,2.3333333,1.1481481,0.05237828,
4862,26.103952,3.9252455,2.3333333,1.1481481,0.05237828,
4863,26.312172,3.9447763,2.3333333,1.2129629,0.0488696,
4864,26.811317,3.972035,2.3333333,1.2407407,0.02618914,
4865,27.296196,3.9477644,2.3333333,1.2407407,0.02618914,
4866,27.726213,3.8907099,2.3333333,1.1481481,0.05237828,
4867,27.301216,4.2892113,2.375,1.1666666,0.05892556,
4868,25.342392,3.2607863,2.25,1.1458333,0.02946278,
4869,27.991243,5.386989,2.375,1.1666666,0.05892556,
4870,27.35636,6.2902827,2.4285715,1.1904762,0.067343496,
4871,27.510569,6.355643,2.4285715,1.1904762,0.067343496,
4872,29.559814,6.0462327,2.5,1.1770833,0.073656954,
4873,29.633982,6.3606896,2.5,1.1875,0.08838834,
4874,32.204548,8.3451,2.625,1.2083333,0.11785112,
4875,29.709259,7.8484826,2.5714285,1.2142857,0.10101525,
4876,28.23216,9.760364,2.6666667,1.2499999,0.117851116,
4877,27.703222,10.397819,2.6666667,1.2499999,0.117851116,
4878,27.195604,11.024724,2.6666667,1.2499999,0.117851116,
4879,26.757322,11.63499,2.6666667,1.2499999,0.117851116,
4880,27.480726,10.301431,2.5714285,1.2142857,0.10101525,
4881,27.141771,10.473714,2.5714285,1.1190475,0.16835876,
4882,27.220154,10.206391,2.5714285,1.095238,0.13468699,
4883,28.094582,8.643007,2.5,1.0833333,0.11785112,
4884,30.077152,8.701775,2.625,1.1015625,0.12898327,
4885,33.32859,6.425432,2.7777777,1.1935185,0.13498072,
4886,32.589867,6.221118,2.7777777,1.2268518,0.114336915,
4887,31.945335,6.0319653,2.7777777,1.2626543,0.11702975,
4888,30.664562,5.141203,3,1.3335648,0.13554639,
4889,29.952131,4.8652096,3,1.3550925,0.148821,
4890,29.309092,4.602587,3,1.3979167,0.16380273,
4891,28.87644,4.44967,3,1.4025463,0.16624486,
4892,27.421698,3.259878,2.6666667,1.3714507,0.14077115,
4893,26.572506,3.7430134,2.75,1.403125,0.1493778,
4894,26.423565,3.898403,2.75,1.403125,0.1493778,
4895,26.509418,6.218979,3,1.535119,0.12478904,
4896,26.48442,6.292144,3,1.5873015,0.120999336,
4897,26.500109,6.3329234,3,1.6309522,0.10896178,
4898,26.72726,6.329496,3,1.6571429,0.11922766,
4899,27.272997,6.5040283,3,1.5722221,0.1527853,
4900,27.84371,7.015483,3,1.564881,0.12568904,
4901,28.39326,7.236825,3,1.631746,0.10613196,
4902,27.969221,8.589727,3.1666667,1.7666668,0.13909894,
4903,27.635956,10.1081705,3.4,1.7700001,0.23762941,
4904,28.55727,9.88059,3.4,1.6822224,0.17913267,
4905,33.019135,14.478,3.6,1.7405555,0.22171879,
4906,37.42174,16.360249,3.8,1.781111,0.19036612,
4907,41.071213,18.685848,4,1.7608334,0.24970177,
4908,43.29644,19.803387,4.2,1.6833334,0.39322,
4909,34.04603,14.705459,3.5,1.6788193,0.21441661,
4910,38.97891,16.295343,3.8333333,1.713889,0.20855115,
4911,38.382076,16.412443,3.8333333,1.7361112,0.23667742,
4912,39.923603,18.299334,4,1.6672454,0.33842227,
4913,38.259354,17.637522,3.8333333,1.595486,0.32593355,
4914,31.178047,11.462258,3.125,1.4208622,0.20321256,
4915,30.65163,11.887212,3.125,1.4293981,0.20463231,
4916,30.40244,12.309469,3.125,1.3489583,0.21015418,
